Product Name,Sentiment,Brand Name,Price,Rating,name,Review Votes,Customer id,Order ID,Time,Reviews
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,mystudio54,1,5.68E+17,,,they say factory unlock but it was not unlock and charger also not working.i spen $79 for unlock and charger
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,armond_ealey,0,5.68E+17,,,It does what they say it'll do. Had a little trouble getting the web to work with Straight Talk but finally a relative who knows a lot more about this stuff than me got it working.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,ericcox122685,0,5.68E+17,,,Phone worked flawlessly and was brand spanking new is sealed box! Would defiantly recommend to any one in the market for a great FACTORY unlocked iPhone
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,Armywives101,4,5.68E+17,,,The phone was delivered on time and worked exactly as described in the reviews. The 3GS operated on a SIM card that was refillable on TMobile.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,DcRealityPunch,1,5.68E+17,,,the product is very bad. Now it is not working properly. display screen suddenly goes and battery is not properly charging with the given charger
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,syrahminush,0,5.68E+17,,,"Just as you said it was! Phone is great. No issues, no scratches! Everything is Perfecto! Bueno! And the added plus for me was it was shipped from Vegas!!! MY HOMETOWN...so there you go. Great seller. Showed up next day in Hilton Head Island SC. Thanks for the honesty!!! Iphone 3GS 16g"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,wreckingchelsea,0,5.68E+17,,,The Iphone 3 I bought had a broken antenna and only receives calls/text messages while in a WiFi area. I would like return it to get my money back!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,syrahminush,3,5.68E+17,,,"This was exactly as described; having never owned a smartphone i was nervous about buying this, but i love it! Came brand new in sealed box. I plan on buying another one for my husband and recommended seller to my sister."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,kjzukow,2,5.68E+17,,,"I just want to tell this seller that his product is simply awesome. Excellent packaging. Actually I'm buying this Phone to send to Cameroon and it works perfectly with all the Service providers in cameroon. This phone is truly unlocked. I'll recommend this phone for any one who wants to use it in Africa especially Cameroon. It works very well. No scratches, looks like a brand new phone. the packaging makes me wanna get a another one even though I don't have money. Seriously, I have no draw backs for this product and its seller. I'll recommend this seller to any one..."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,travelnube,0,5.68E+17,,,"I had purchased this as a replacement for a 3gs phone that I apparently used as a basketball too often. I had to return it because several features did not work. I subsequently ordered a 4s, an upgrade at a similar price which works fine."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,Kaneshow,0,5.68E+17,,,"The iphone ran well the first month. Suddenly it didnt turn on anymore and I went to an Apple store to check what the problem is. They told me that all internal equipment is old and prepared to stop working after some weeks. I bought it as a new phone but now there is no way to repair it, only by changing all its interior. Sent a message to supplier for return the equipment but didnt hear any word back."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,cindydchilds,0,5.68E+17,,,I bought one it works only one and have month then the mic does not work . I went to apple store they told me it out of guaranty it sold from apple since 2010 so I just loss my money
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,Kat_Obser,0,5.68E+17,,,"This was gift, and I needed an older phone for T-mobile. As the person in question does not have a data plan, he turned off cellular\Data on the phone put in his SIM, and it worked like a champ"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,kalenski,0,5.68E+17,,,"The phone has many glitches, including but not limited to:Shutter on camera that will not openCamera does not take and capture photosWiFi does not recognized any familiar networksBattery extremely weak, charge runs out within 3 hours with occasional usageOther than that the phone is great for email,web browsing, Facebook, etc."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,Armywives101,0,5.68E+17,,,"Please guys NEVER buy from this saler I was very disappointed when I bought a new iPhone 3 gs from , got some problem and Square Trade told me that it was a refurbished one, it was not new. I will never , never and ever get anything from him again"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,campnhike75,0,5.68E+17,,,"The phone works great. Just like advertised. No issues with installing apps, setting it up. We use it for straight talk."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,2Hats1Mike,0,5.68E+17,,,I bought this iPhone 3gs for my son only work for 4 months then was shutting off when had 60% of battery i talk to couple friends told me it was something i the ios software because battery was showing 60% but i found an apple community website saying they replaced the battery an work ok . I did replaced the battery my self an found inside the iPhone was missing screws an the clip to hold the camera in place . its not good because you are paying for new iPhone an i got a used repair phone has been 1 week after i replaced the battery seems to be working ok but i don't recommend this seller to any body save your self a headed.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,Val_Mack,0,5.68E+17,,,Got it for Christmas early! So glad it came in.The phone is just as described and it's great :)
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,livvyports16,0,5.68E+17,,,I would take the Apple iPhone 3GS over the Samsung G3...I would recommend to friends and family members....A+ product that has exceeded my expectations.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,joshuapromero,0,5.68E+17,,,awesome product. my daughter loved it and opened it right away. she couldnt wait til xmas. thank you. she's in mexico
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,TifffyHuang,13,5.68E+17,,,"I ordered a WORKING 3GS, and it came with a non-working mic. He blamed it on the USPS, and offered to fix it for free, but I could tell that the silver layer attached to the back cover was a bit off, so I took it to a local shop that knows who I am. I have a nose for when things don't smell right. They looked at it for free. The back cover was ghetto rigged on in a manner that the screen came out too easily, and that when a new mic was inserted, the home button would not work anymore. 607 Tech Solutions is the highest rated Tech Repair shop in Broome County, NY. They are professionals, and took the phone apart and put it back together three separate times with three new mics. I watched take an hour to do something that should have taken ten minutes on a normal device. He did not charge me, and told me to send the product back."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,whofilets,4,5.68E+17,,,Phone arrived as scheduled. Phone looks new n works well. The info posted was accurate. I put my Tmobile in n it works n it is ready to go for now. No problem. Nice company. Can be trusted.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,3b80af5c98854be,2,5.68E+17,,,"Works well with T Mobile. The screen is a little small which can cause eye fatigue. Overall, it does an adequate job with wifi."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,dalyrt5,1,5.68E+17,,,I love this phone. The only thing I don't like is the battery doesn't seem to stay charged as long as my last one.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,m_nimzzz,1,5.68E+17,,,"Brand new and performs efficiently, it is as said, factory unlocked allows me to use it in my region without any complications at all"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,dalyrt5,1,5.68E+17,,,So bought this iPhone 3GS the only thing that sucked was the home button it was had to push deeper glass had some scratches but it was still worked great glass it did not have any glass cracks before had iPod touch 4g do not see much slowness but my power button on iPod touch got stuck so this why i got a iPhone also needed a phone
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,FMLBROOKLYN,0,5.68E+17,,,I am very satisfied with this phone. It was cheap and is the earliest iPhone model that can update to iOS 6. I bought it for a family member who is not very technology savvy and it was easy to teach him how to use it. It has all the functions of a smart phone without becoming too fancy or complicated. He was able to use a T-Mobile sim card on this phone with no problems.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,FMLBROOKLYN,2,5.68E+17,,,"I like this phone very much! It meets all my needs, taking picture, surfing the net, knowing the weather and downloading some interesting software. The price is also very good! The reason I did not give a five star is not because of this phone but because of the seller's service. Although they have returning policy but with some condition, for example you have to pay some money for that. I bought a iphone 3 before this one from this same seller. I didn't know I could not purchase software from apple store with iphone 3 until i received it. But if I returned it, i had to pay the mail fees and the about 15% (?) of the price to the seller. Anyway, if the seller could better the service, it will be perfect."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,Val_Mack,0,5.68E+17,,,"Once the phone came I was excited and thought I had a real good deal that was until the phone died, I tried to recharge the phone for hours on hours with no luck. I contact the seller and returned the item now this is were thing got shady. I was told my the seller that my refund would be back on my card 3 to 4 hours, I contacted the sell in 5 hours and was told it take 3 to 4 days, after the days when by No Refund, I tired one more time with the sell who told me that he put the money back on my card that day.... Never Happen!!! It took me one month to get my money back. BE CAREFUL"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,FMLBROOKLYN,0,5.68E+17,,,"very fine product, its works perfectly, is exactly were i spected good conditions very weel nice deal thanks you at all butthe battery was damage in the trip"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,FMLBROOKLYN,0,5.68E+17,,,"bought this phone for my husband. Works fine for talk, texting and music. Has had some trouble with the volume going up on it own when listing to music, but for the most part, good phone for the money."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,CollingMedia,2,5.68E+17,,,"Unusable, cellphone always gets a terrible reception, even on areas where everyone else has perfect signal. i'm not satisfy with the product."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,anne_laflamme,0,5.68E+17,,,I needed two phones for my twins who were turning 12. I wanted them to have something nice but reasonably priced. Of course they wanted iPhones. I'm not going to buy a 12 yr.old a $500 phone for their first phone plus I needed two. So I figured the 3GS would be perfect. I ordered two from somewhere else and only one came unlocked. I was in a panic there birthday was in 3 days! So I found y'all and got the phone I wanted and just in time for their bday!! Thank you for getting me my order on time and thank you for getting me what I wanted a UNLOCKED phone!! My kids love their new phones!!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,Shadowjin12,1,5.68E+17,,,I have purchased new i phone 3gs from this wireless provider as a gift to my friend and latter realised its not working.The worst part even if you report this the wireless provider would n't care for replacing the device or refunding your money.Shows 100% functional on the web site --its a lie.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,angiezemog,0,5.68E+17,,,"A very well made smart phone. Easy to use. Although an older version (iPhones are now version 5), the manufacturer provides software updates."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,jillianhello,0,5.68E+17,,,i got the phone but it was the wrong one i order and 16 gb but got a 8 gb it was bend new but wrong gb i sent it back and a refund was made nice doing bussness with them
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,missyw2you,0,5.68E+17,,,"I bought this phone 3 months ago. Initially I didn't use any sim card to use as a Phone, I only used wi fi to access some web sites. Today I took this phone to a pre-paid Phone company to insert a sim card, couldn't activate the phone. The phone has some software problem, can't fix it. Now I'm stuck with it, can't use it, can't return it."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,thisnamerocks2,0,5.68E+17,,,Phone stopped working after 1 month. Couldn't make or receive calls 80% of the time. Had to eventually change phone
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,thisnamerocks2,0,5.68E+17,,,"The phone was slow , but at least it looked somewhat new . It worked and everything so I have no complaints other than speed."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,thisnamerocks2,0,5.68E+17,,,The iphone was absolutely in perfect condition. We set it up with T-Mobile's sim card and it works perfectly now.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,missyw2you,0,5.68E+17,,,Excellent
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,JDG1206,0,5.68E+17,,,Great product
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,JDG1206,0,5.68E+17,,,"As described, fast shipping. Thank you"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,SupermanHopkins,0,5.68E+17,,,seller was great old phone worked great and lasted almost 2 years. old technology
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,SarahFigge,0,5.68E+17,,,The iPhone esthetically is good but is missing the SIM card tray...
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,ljwoodworth,0,5.68E+17,,,"The product was listed as new and was delivered with ring toggle button missing and the back was cracked. Also, the screen (digitizer) looked like it was coming off. No ear buds, no charge cable, no box, nada! Need I say more?"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,chelsiesedore,0,5.68E+17,,,Awesome phone at a great price!!!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,Rickonia,0,5.68E+17,,,"I can download some things and I can take picture messages, but the phone likes to shut itself off whenever I'm doing any of those things for too long (ie more than 7 minutes)."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,mybadtequila,0,5.68E+17,,,i love it.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,rsalemania,0,5.68E+17,,,nice phone
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,Havilandweb,0,5.68E+17,,,Is white instead of Black but is in very good condition and seems to work great so far.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,CheteraC,0,5.68E+17,,,Sound up and down on own
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,TedNguyen,0,5.68E+17,,,Can not tell it from new
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jigisavegoqu,0,5.68E+17,,,"Great Product, the item was way better that expected specially the quality."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,benfetch,0,5.68E+17,,,"This phone had a technical problem, the ringer menu was always popped-out on the screen and never gone away and when you minimized the volume, the next thing happened, it was automatically turned up to the maximum volume. That's the reason why I've returned it. Glad that I've got a full refund. Thank you."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,natedlee,2,5.68E+17,,,"came with a damaged area inside the screen where the slide to open occurs, won't read 2 new SIM cards, is NOT a new phone, and shows signs of wear. Hope to be able to exchange it because it took 3 weeks to get it and 6 weeks to get the new SIM card in the mail in rural AK, by then expirations occur on returns."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,Brian_Fox,0,5.68E+17,,,Such a Bummer. The phone was marketed as Un-Locked. It an ATT box that said NEW- complete with Apple-Ear-buds etc.Had already decided to free myself from T-MOBILE- Went to Cricket. Store manager & his asst. tried to get this I-PHONE to work- multiple Micro SIm cards etc. Result- store owner said something is WRONG with the phone. So I figure on a total of Six hours Wasted. I Guess- U Get What U Pay For. I really wanted an I-Phone- but no way can I afford the New Model.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,alexandrea_h,0,5.68E+17,,,works fine!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jwimpee,0,5.68E+17,,,"Excellent, met all expectations and a bit more. Further, I bought two as my demands aren't high and the price was good. Further,was more concerned about either dropping in the ""drink"" or ""injuring"" it in some way. Turned our that's what happend as I was carrying it in a holster while crawling about under a sink and screwed up the display. The Apple back up worked as advertised."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,Neetz4,0,5.68E+17,,,i love the item thanks
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,cj_deboer,1,5.68E+17,,,Very good product. Worked perfectly with straight talk sim card. I would recomend it to anyone looking for a cheap Iphone.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,Brian_Fox,0,5.68E+17,,,"The item arrived on time, it's battery would not accep a charge at first, after leaving it plugged for several hours it finally took a charge, but once fully charged the charge would not last more than a couple hours, had to replace the battery, it works fine now."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,hiii_itsme,0,5.68E+17,,,I am very disappointed in this cellphone. It does not have the features I was looking for.Is there anyway to return this iphone??
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,DesertDealer,0,5.68E+17,,,"Thank you for your HONEST service (TD) it was great....the iPhone 3Gs 16GB works great with my b Mobile SIM card (in Trinidad) it is factory unlocked not jail broken just as they said because i don't see a CEDIA icon, the box came sealed, the word iPhone etc at the back of the iPhone itself (is not in gray like the 3G) its written in silver to the back so you know its a 3Gs. I was scared at first since it was an online purchase but things turnout to be just as they said it will be."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,DesertDealer,0,5.68E+17,,,Phone shuts on and off on its own. phone also shows no service for hours and does not function properly
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,Mariextweets,1,5.68E+17,,,"The Apple iPhone i purchased had a couple of scratches but nothing really to take notice, otherwise very nice product. I was able to use my Sim card and use my cellular service, once i put it in slot."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,Zachamon,0,5.68E+17,,,The phone is good but the back dude is lije a rumble against the floor but the phone work perfect an the unloked is real
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,girlnamednour,0,5.68E+17,,,"Phone works well with T-Mobile.The battery life is not all that great, but over all this is a terrific phone. I would highly recommend it to anyone constantly on the go."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,Imagine_Sloom,2,5.68E+17,,,Do NOT get this phone! It drops calls constantly. When you end a call it always searches for service and takes several minutes to reconnect to service.Worst customer service by a company that I have experienced. Doesn't listen to your question and is rude when replying to requests.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,angeladoheny26,17,5.68E+17,,,I ordered this used iphone for my son instead of buying him a ipod. The price was better than that of a new ipod and he can use it on his cell phone plan. The phone came unlocked and as described. He is very happy with it.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,angeladoheny26,0,5.68E+17,,,Excellent product and service. Thanks.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,Shadowjin12,0,5.68E+17,,,Phone only lasted 2 weeks.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,eliinthemiddle,1,5.68E+17,,,"It locked me out and cannot access it anymore, and they did little to help"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,JessikaKM,0,5.68E+17,,,cool cell phone am useing
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,angeladoheny26,0,5.68E+17,,,The screen LCD cellphone is damage
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,GlendaVee,0,5.68E+17,,,Excellent. It worth the price. You won't regret.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,travelnube,1,5.68E+17,,,"wanted this phone for our son as a secondary phone however the phone was still locked by the original carrier, returned it."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,DanaChristos,0,5.68E+17,,,great
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,ejdicki,0,5.68E+17,,,It works alright.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,Charlie_L_Hall,0,5.68E+17,,,Improve defect >> but not bad
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,BlockRahel,0,5.68E+17,,,"One of the speakers (right side) is not working, not good support from the seller. Sometimes the phone shut down when using wi-fi, even when battery is above 70%."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,passworksio,8,5.68E+17,,,"I bought it as a gift for my Mother. The only good ting from this seller is fast shipping. That is it!I don't check the quality first because I think it is new, and more than that I trust the seller.However, the problems of this products are:bad battery: every 15 minutes, the phone is too hot for user to use.Most of the parts of the phone were changed by something else ( it means they use old stuff to replace new stuff, more than that the earphone looks like new one was useless).I pay $220 for nothing,, My mom is in Vietnam,, Now when I receive the phone it has been over 30 days to return for full refund. so what can I do with it?"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,jeparker232,1,5.68E+17,,,"I purchased this used and the phone arrived on time . It was unlocked and works well. There were some scratches to the back of the phone but it didn't matter to me, nothing a case or phone skin couldn't solve."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jeparker232,0,5.68E+17,,,"its perfect and excellente price, factory unlock and sealed condition! it is great and a good choice to every people"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,2,DoctorFox007,3,5.68E+17,,,"Item Not working. This is my first time trying to get an affordable phone for me to get around in my mobility cart and no luck so far,Thank You"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,roq0114,7,5.68E+17,,,Very happy with iPhone3GS. Phone was as described. Works perfectly with Consumer Cellular. Very satisfied customer and would recommend vendor and product to anyone.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,heatheralexis8,9,5.68E+17,,,well i bought this phone online because it was unlocked and i was going out to europe and as soon as i landed in spain i had to waste 50 euros replacing the battery since the phone would shut down if the charge was below 70% and i recieved a call. The guy in applestore Barcelona told me it was refurbished and not new too.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,kimmck64,0,5.68E+17,,,Everything seems top knotch now! I'll refer you to a friend who is looking for the same phone. Thanks for your help in getting things working!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jeparker232,5,5.68E+17,,,"great phone, arrived ontime and as promised. it was just what i needed to travel. accepted the sim and i was able to change sims when i changed countries."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jeparker232,4,5.68E+17,,,"Icheaprepair packed very nicely the used iphone which seems to work more than fine. I belive it is ,as advertised, factory unlocked , but couldn't check it with other operators. It came with a silicone shell , and the wall charger. Not headphones but no pb as it is an used phone. I highly recommend them. Many thanks."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,BobbiStorm,0,5.68E+17,,,It is a great phone. It can be used anywhere and it is easy to use the shipping was on time a great service
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,CheteraC,0,5.68E+17,,,"It would be nicer if I had service in my home from Tmobile for this ;phone. Outside, it is great- not in my house."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,jdaniels1974,39,5.68E+17,,,"This unlocked phone works great on T-Mobile. I just had to insert the SIM card from my old black-berry phone. Within a few minutes, it got signal. Because it was factory unlocked, it was updated to to iOS 6 just fine and remained unlocked afterward. Don't buy those iPhones that are unlocked by software, because you can't update iOS.My existing T-Mobile contract doesn't have a data plan. All I had to do was disabling 3G and Data from Settings > General > Cellular. After that Wi-Fi works fine and I don't have to pay for a data plan.Note that if you do a factory reset on the phone, the only way to get through the initial setup is either by having a data plan or activate via USB cable attached to a computer having iTune installed.The condition of the phone is dependent on who you buy it from. My copy was near perfect."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,roq0114,8,5.68E+17,,,"This was an AT&T phone with cheap accessories; Apple was spelled as Abble suggesting Middle East as the origin. It was defective; had signal problems, messages didn't go through. However, the seller (24.Hour.Shipping) was nice and issued a refund including return shipping. Thanks.Please, do NOT buy cell phones on the internet!"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,IamWiz4Life,,5.68E+17,,,"The phone arrived on time and in perfect condition (brand new, factory packaged). Unfortunately, the phone was LOCKED.LOVE the iPhone, but item was NOT as described. It was described as Factory Unlocked / Not Jailbroken."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,suevannasing,5,5.68E+17,,,"The iphone 3GS met all my expectations and went beyond. I was concerned about performance after upgrading it to the latest version of IOS, but I went ahead to do it anyway. It has performed well ever since."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,DubTeed,0,5.68E+17,,,Nice price.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,kt_delaney,0,5.68E+17,,,Thanks.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,tlbbrown1957,0,5.68E+17,,,"i loved it at first cos it was looking almost very new to me, only to realize that the middle button was a little bit bad. and before the next day after purchase the button stopped working totally and the battery wouldn't hold a charge any longer. i wished the seller spelt out these problems i would have loved to forgo it. this was totally disastrous to me cos i bought this to sell it out for a gain, now why would i sell this to someone else too bad and i doubt i'll buy again."
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,brendanpshannon,0,5.68E+17,,,Excelent product!!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,neutral,Apple,39,3,JiggaJazzman,0,5.68E+17,,,Phone meets the expectation but the charger is not working
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,DavidJAbramson,2,5.68E+17,,,I received the phone on time. It's in very good condition. I put in a sim card that I had from T-mobile and it works fine. It came with ear buds and a charger which unfortunately doesn't work. Overall I'm satisfied I've only had it for a few weeks but everything ( apart from the charger) has been OK so far. I would buy from them again.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,negative,Apple,39,1,BryanAndaya,,5.68E+17,,,"Badly Seller, it is supposed that it is new and it it was not. I work 2 months. This does not serve. Swindlers"
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,braadwise,0,5.68E+17,,,very good
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,N0O0O0O0O0O0,0,5.68E+17,,,Very fast shipping! Order arrived befrie expected date! Order came just as promised! Thank you!
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,climbforee,0,5.68E+17,,,Bought it for Europe; it was unlocked and ready to go. No problems it was all a go.
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,4,OJ27Canelo,0,5.68E+17,,,good item
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,positive,Apple,39,5,DavidJAbramson,0,5.68E+17,,,Excelente
